Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
85,Rajasthan,Vodafone,No Bid,-,-
85,Madhya Pradesh,Vodafone,No Bid,-,-
85,West Bengal,Vodafone,No Bid,-,-
85,Himachal Pradesh,Vodafone,No Bid,-,-
85,Bihar,Vodafone,No Bid,-,-
85,Orissa,Vodafone,No Bid,-,-
85,Assam,Vodafone,No Bid,-,-
85,North East,Vodafone,No Bid,-,-
85,Jammu & Kashmir,Vodafone,No Bid,-,-
86,Delhi,Aircel,No Bid,-,-
86,Mumbai,Aircel,No Bid,-,-
86,Kolkata,Aircel,No Bid,-,-
86,Maharashtra,Aircel,No Bid,-,-
86,Gujarat,Aircel,No Bid,-,-
86,Andhra Pradesh,Aircel,No Bid,903.33,2
86,Karnataka,Aircel,No Bid,-,-
86,Tamil Nadu,Aircel,Bid,-,-
86,Kerala,Aircel,Bid,-,-
86,Punjab,Aircel,No Bid,-,-
86,Haryana,Aircel,No Bid,-,-
86,Uttar Pradesh (East),Aircel,No Bid,-,-
86,Uttar Pradesh (West),Aircel,No Bid,-,-
86,Rajasthan,Aircel,No Bid,-,-
86,Madhya Pradesh,Aircel,No Bid,-,-
86,West Bengal,Aircel,Bid,63.04,2
86,Himachal Pradesh,Aircel,Bid,-,-
86,Bihar,Aircel,Bid,-,-
86,Orissa,Aircel,Bid,-,-
86,Assam,Aircel,Bid,-,-
86,North East,Aircel,Bid,-,-
86,Jammu & Kashmir,Aircel,Bid,-,-
86,Delhi,Augere,No Bid,-,-
86,Mumbai,Augere,No Bid,-,-
86,Kolkata,Augere,No Bid,-,-
86,Maharashtra,Augere,No Bid,-,-
86,Gujarat,Augere,No Bid,-,-
86,Andhra Pradesh,Augere,No Bid,-,-
86,Karnataka,Augere,No Bid,-,-
86,Tamil Nadu,Augere,No Bid,-,-
86,Kerala,Augere,No Bid,-,-
86,Punjab,Augere,No Bid,-,-
86,Haryana,Augere,No Bid,-,-
86,Uttar Pradesh (East),Augere,No Bid,-,-
86,Uttar Pradesh (West),Augere,No Bid,-,-
86,Rajasthan,Augere,No Bid,-,-
86,Madhya Pradesh,Augere,Bid,-,-
86,West Bengal,Augere,No Bid,-,-
86,Himachal Pradesh,Augere,No Bid,-,-
86,Bihar,Augere,Bid,-,-
86,Orissa,Augere,No Bid,-,-
86,Assam,Augere,No Bid,-,-
86,North East,Augere,No Bid,-,-
86,Jammu & Kashmir,Augere,No Bid,-,-
86,Delhi,Bharti,Bid,"1,656.43",2
86,Mumbai,Bharti,Bid,"1,699.77",2
86,Kolkata,Bharti,Bid,464.37,2
86,Maharashtra,Bharti,No Bid,915.64,2
86,Gujarat,Bharti,No Bid,-,-
86,Andhra Pradesh,Bharti,No Bid,-,-
86,Karnataka,Bharti,Bid,"1,203.48",2
86,Tamil Nadu,Bharti,Bid,"1,520.94",2
86,Kerala,Bharti,No Bid,-,-
86,Punjab,Bharti,Bid,294.95,2
86,Haryana,Bharti,No Bid,-,-
86,Uttar Pradesh (East),Bharti,Bid,121.6,2
86,Uttar Pradesh (West),Bharti,No Bid,-,-
86,Rajasthan,Bharti,No Bid,-,-
86,Madhya Pradesh,Bharti,No Bid,-,-
86,West Bengal,Bharti,No Bid,-,-
86,Himachal Pradesh,Bharti,Bid,15.45,2
86,Bihar,Bharti,Bid,29.64,2
86,Orissa,Bharti,Bid,20.86,2
86,Assam,Bharti,Bid,19.31,2
86,North East,Bharti,Bid,15.75,2
86,Jammu & Kashmir,Bharti,Bid,15.75,2
86,Delhi,Idea,No Bid,-,-
86,Mumbai,Idea,No Bid,-,-
86,Kolkata,Idea,No Bid,-,-
86,Maharashtra,Idea,No Bid,-,-
86,Gujarat,Idea,No Bid,-,-
86,Andhra Pradesh,Idea,No Bid,-,-
86,Karnataka,Idea,No Bid,-,-
86,Tamil Nadu,Idea,No Bid,-,-
86,Kerala,Idea,No Bid,-,-
86,Punjab,Idea,No Bid,-,-
86,Haryana,Idea,No Bid,-,-
86,Uttar Pradesh (East),Idea,No Bid,-,-
86,Uttar Pradesh (West),Idea,No Bid,-,-
86,Rajasthan,Idea,No Bid,-,-
86,Madhya Pradesh,Idea,Bid,92.68,2
86,West Bengal,Idea,No Bid,-,-
86,Himachal Pradesh,Idea,No Bid,-,-
86,Bihar,Idea,Bid,-,-
86,Orissa,Idea,No Bid,-,-
86,Assam,Idea,Bid,-,-
86,North East,Idea,No Bid,-,-
86,Jammu & Kashmir,Idea,No Bid,-,-
86,Delhi,Infotel,Bid,"1,656.43",1
86,Mumbai,Infotel,Bid,"1,699.77",1
86,Kolkata,Infotel,Bid,464.37,1
86,Maharashtra,Infotel,-,924.79,1
86,Gujarat,Infotel,-,578.31,1
86,Andhra Pradesh,Infotel,-,912.36,1
86,Karnataka,Infotel,Bid,"1,203.48",1
86,Tamil Nadu,Infotel,Bid,"1,520.94",1
86,Kerala,Infotel,Bid,192.06,1
86,Punjab,Infotel,Bid,294.95,1
86,Haryana,Infotel,Bid,88.21,1
86,Uttar Pradesh (East),Infotel,Bid,121.6,1
86,Uttar Pradesh (West),Infotel,-,180.25,1
86,Rajasthan,Infotel,Bid,76.81,1
86,Madhya Pradesh,Infotel,Bid,92.68,1
86,West Bengal,Infotel,-,63.04,1
86,Himachal Pradesh,Infotel,Bid,15.45,1
86,Bihar,Infotel,Bid,29.64,1
86,Orissa,Infotel,Bid,20.86,1
86,Assam,Infotel,Bid,19.31,1
86,North East,Infotel,Bid,15.75,1
86,Jammu & Kashmir,Infotel,Bid,15.75,1
86,Delhi,Qualcomm,Bid,-,-
86,Mumbai,Qualcomm,Bid,-,-
86,Kolkata,Qualcomm,No Bid,-,-
86,Maharashtra,Qualcomm,No Bid,-,-
86,Gujarat,Qualcomm,No Bid,-,-
86,Andhra Pradesh,Qualcomm,No Bid,-,-
86,Karnataka,Qualcomm,Bid,-,-
86,Tamil Nadu,Qualcomm,No Bid,-,-
86,Kerala,Qualcomm,Bid,192.06,2
86,Punjab,Qualcomm,No Bid,-,-
86,Haryana,Qualcomm,Bid,88.21,2
86,Uttar Pradesh (East),Qualcomm,No Bid,-,-
86,Uttar Pradesh (West),Qualcomm,No Bid,-,-
86,Rajasthan,Qualcomm,No Bid,-,-
86,Madhya Pradesh,Qualcomm,No Bid,-,-
86,West Bengal,Qualcomm,No Bid,-,-
86,Himachal Pradesh,Qualcomm,No Bid,-,-
86,Bihar,Qualcomm,No Bid,-,-
86,Orissa,Qualcomm,No Bid,-,-
86,Assam,Qualcomm,No Bid,-,-
86,North East,Qualcomm,No Bid,-,-
86,Jammu & Kashmir,Qualcomm,No Bid,-,-
86,Delhi,Reliance,No Bid,-,-
86,Mumbai,Reliance,No Bid,-,-
86,Kolkata,Reliance,No Bid,-,-
86,Maharashtra,Reliance,No Bid,-,-
86,Gujarat,Reliance,No Bid,-,-
86,Andhra Pradesh,Reliance,No Bid,-,-
86,Karnataka,Reliance,No Bid,-,-
86,Tamil Nadu,Reliance,No Bid,-,-
86,Kerala,Reliance,No Bid,-,-
86,Punjab,Reliance,No Bid,-,-
86,Haryana,Reliance,No Bid,-,-
86,Uttar Pradesh (East),Reliance,No Bid,-,-
86,Uttar Pradesh (West),Reliance,No Bid,-,-
86,Rajasthan,Reliance,No Bid,-,-
86,Madhya Pradesh,Reliance,No Bid,-,-
86,West Bengal,Reliance,No Bid,-,-
86,Himachal Pradesh,Reliance,No Bid,-,-
86,Bihar,Reliance,No Bid,-,-
86,Orissa,Reliance,No Bid,-,-
86,Assam,Reliance,No Bid,-,-
86,North East,Reliance,No Bid,-,-
86,Jammu & Kashmir,Reliance,No Bid,-,-
86,Delhi,Spice,No Bid,-,-
86,Mumbai,Spice,No Bid,-,-
86,Kolkata,Spice,No Bid,-,-
86,Maharashtra,Spice,No Bid,-,-
86,Gujarat,Spice,No Bid,-,-
86,Andhra Pradesh,Spice,No Bid,-,-
86,Karnataka,Spice,No Bid,-,-
86,Tamil Nadu,Spice,No Bid,-,-
86,Kerala,Spice,No Bid,-,-
86,Punjab,Spice,No Bid,-,-
86,Haryana,Spice,No Bid,-,-
86,Uttar Pradesh (East),Spice,No Bid,-,-
86,Uttar Pradesh (West),Spice,No Bid,-,-
86,Rajasthan,Spice,No Bid,-,-
86,Madhya Pradesh,Spice,No Bid,-,-
86,West Bengal,Spice,No Bid,-,-
86,Himachal Pradesh,Spice,No Bid,-,-
86,Bihar,Spice,No Bid,-,-
86,Orissa,Spice,No Bid,-,-
86,Assam,Spice,No Bid,-,-
86,North East,Spice,No Bid,-,-
86,Jammu & Kashmir,Spice,No Bid,-,-
86,Delhi,Tata,No Bid,-,-
86,Mumbai,Tata,No Bid,-,-
86,Kolkata,Tata,No Bid,-,-
86,Maharashtra,Tata,No Bid,-,-
86,Gujarat,Tata,No Bid,-,-
86,Andhra Pradesh,Tata,No Bid,-,-
86,Karnataka,Tata,No Bid,-,-
86,Tamil Nadu,Tata,No Bid,-,-
86,Kerala,Tata,No Bid,-,-
86,Punjab,Tata,No Bid,-,-
86,Haryana,Tata,No Bid,-,-
86,Uttar Pradesh (East),Tata,No Bid,-,-
86,Uttar Pradesh (West),Tata,No Bid,-,-
86,Rajasthan,Tata,No Bid,-,-
86,Madhya Pradesh,Tata,No Bid,-,-
86,West Bengal,Tata,No Bid,-,-
86,Himachal Pradesh,Tata,No Bid,-,-
86,Bihar,Tata,No Bid,-,-
86,Orissa,Tata,No Bid,-,-
86,Assam,Tata,No Bid,-,-
86,North East,Tata,No Bid,-,-
86,Jammu & Kashmir,Tata,No Bid,-,-
86,Delhi,Tikona,No Bid,-,-
86,Mumbai,Tikona,No Bid,-,-
86,Kolkata,Tikona,No Bid,-,-
86,Maharashtra,Tikona,No Bid,-,-
86,Gujarat,Tikona,No Bid,572.59,2
86,Andhra Pradesh,Tikona,No Bid,-,-
86,Karnataka,Tikona,No Bid,-,-
86,Tamil Nadu,Tikona,No Bid,-,-
86,Kerala,Tikona,No Bid,-,-
86,Punjab,Tikona,No Bid,-,-
86,Haryana,Tikona,No Bid,-,-
86,Uttar Pradesh (East),Tikona,No Bid,-,-
86,Uttar Pradesh (West),Tikona,No Bid,178.47,2
86,Rajasthan,Tikona,No Bid,76.05,2
86,Madhya Pradesh,Tikona,No Bid,-,-
86,West Bengal,Tikona,No Bid,-,-
86,Himachal Pradesh,Tikona,No Bid,-,-
86,Bihar,Tikona,Bid,-,-
86,Orissa,Tikona,Bid,-,-
86,Assam,Tikona,No Bid,-,-
86,North East,Tikona,No Bid,-,-
86,Jammu & Kashmir,Tikona,No Bid,-,-
86,Delhi,Vodafone,No Bid,-,-
86,Mumbai,Vodafone,No Bid,-,-
86,Kolkata,Vodafone,No Bid,-,-
86,Maharashtra,Vodafone,No Bid,-,-
86,Gujarat,Vodafone,No Bid,-,-
86,Andhra Pradesh,Vodafone,No Bid,-,-
86,Karnataka,Vodafone,No Bid,-,-
86,Tamil Nadu,Vodafone,No Bid,-,-
86,Kerala,Vodafone,No Bid,-,-
86,Punjab,Vodafone,No Bid,-,-
86,Haryana,Vodafone,No Bid,-,-
86,Uttar Pradesh (East),Vodafone,No Bid,-,-
86,Uttar Pradesh (West),Vodafone,No Bid,-,-
86,Rajasthan,Vodafone,No Bid,-,-
86,Madhya Pradesh,Vodafone,No Bid,-,-
86,West Bengal,Vodafone,No Bid,-,-
86,Himachal Pradesh,Vodafone,No Bid,-,-
86,Bihar,Vodafone,No Bid,-,-
86,Orissa,Vodafone,No Bid,-,-
86,Assam,Vodafone,No Bid,-,-
86,North East,Vodafone,No Bid,-,-
86,Jammu & Kashmir,Vodafone,No Bid,-,-
87,Delhi,Aircel,No Bid,-,-
87,Mumbai,Aircel,No Bid,-,-
87,Kolkata,Aircel,No Bid,-,-
87,Maharashtra,Aircel,No Bid,-,-
87,Gujarat,Aircel,No Bid,-,-
87,Andhra Pradesh,Aircel,No Bid,903.33,2
87,Karnataka,Aircel,No Bid,-,-
87,Tamil Nadu,Aircel,Bid,"1,536.14",2
87,Kerala,Aircel,Bid,-,-
87,Punjab,Aircel,No Bid,-,-
87,Haryana,Aircel,No Bid,-,-
87,Uttar Pradesh (East),Aircel,No Bid,-,-
87,Uttar Pradesh (West),Aircel,No Bid,-,-
87,Rajasthan,Aircel,No Bid,-,-
87,Madhya Pradesh,Aircel,No Bid,-,-
87,West Bengal,Aircel,No Bid,63.04,2
87,Himachal Pradesh,Aircel,Bid,15.6,2
87,Bihar,Aircel,Bid,-,-
87,Orissa,Aircel,Bid,-,-
87,Assam,Aircel,Bid,20.27,2
87,North East,Aircel,Bid,15.9,2
87,Jammu & Kashmir,Aircel,Bid,15.9,2
87,Delhi,Augere,No Bid,-,-
87,Mumbai,Augere,No Bid,-,-
87,Kolkata,Augere,No Bid,-,-
87,Maharashtra,Augere,No Bid,-,-
87,Gujarat,Augere,No Bid,-,-
87,Andhra Pradesh,Augere,No Bid,-,-
87,Karnataka,Augere,No Bid,-,-
87,Tamil Nadu,Augere,No Bid,-,-
87,Kerala,Augere,No Bid,-,-
87,Punjab,Augere,No Bid,-,-
87,Haryana,Augere,No Bid,-,-
87,Uttar Pradesh (East),Augere,No Bid,-,-
87,Uttar Pradesh (West),Augere,No Bid,-,-
87,Rajasthan,Augere,No Bid,-,-
87,Madhya Pradesh,Augere,Bid,-,-
87,West Bengal,Augere,No Bid,-,-
87,Himachal Pradesh,Augere,No Bid,-,-
87,Bihar,Augere,Bid,-,-
87,Orissa,Augere,No Bid,-,-
87,Assam,Augere,No Bid,-,-
87,North East,Augere,No Bid,-,-
87,Jammu & Kashmir,Augere,No Bid,-,-
87,Delhi,Bharti,Bid,"1,672.99",2
87,Mumbai,Bharti,Bid,"1,716.76",2
87,Kolkata,Bharti,Bid,469.01,2
87,Maharashtra,Bharti,No Bid,915.64,2
87,Gujarat,Bharti,No Bid,-,-
87,Andhra Pradesh,Bharti,No Bid,-,-
87,Karnataka,Bharti,Bid,"1,215.51",2
87,Tamil Nadu,Bharti,No Bid,-,-
87,Kerala,Bharti,No Bid,-,-
87,Punjab,Bharti,Bid,297.89,2
87,Haryana,Bharti,No Bid,-,-
87,Uttar Pradesh (East),Bharti,No Bid,-,-
87,Uttar Pradesh (West),Bharti,No Bid,-,-
87,Rajasthan,Bharti,No Bid,-,-
87,Madhya Pradesh,Bharti,No Bid,-,-
87,West Bengal,Bharti,No Bid,-,-
87,Himachal Pradesh,Bharti,No Bid,-,-
87,Bihar,Bharti,Bid,32.6,2
87,Orissa,Bharti,Bid,21.9,2
87,Assam,Bharti,No Bid,-,-
87,North East,Bharti,No Bid,-,-
87,Jammu & Kashmir,Bharti,No Bid,-,-
87,Delhi,Idea,No Bid,-,-
87,Mumbai,Idea,No Bid,-,-
87,Kolkata,Idea,No Bid,-,-
87,Maharashtra,Idea,No Bid,-,-
87,Gujarat,Idea,No Bid,-,-
87,Andhra Pradesh,Idea,No Bid,-,-
87,Karnataka,Idea,No Bid,-,-
87,Tamil Nadu,Idea,No Bid,-,-
87,Kerala,Idea,No Bid,-,-
87,Punjab,Idea,No Bid,-,-
87,Haryana,Idea,No Bid,-,-
87,Uttar Pradesh (East),Idea,Bid,122.81,2
87,Uttar Pradesh (West),Idea,No Bid,-,-
87,Rajasthan,Idea,No Bid,-,-
87,Madhya Pradesh,Idea,No Bid,-,-
87,West Bengal,Idea,No Bid,-,-
87,Himachal Pradesh,Idea,No Bid,-,-
87,Bihar,Idea,Bid,-,-
87,Orissa,Idea,No Bid,-,-
87,Assam,Idea,Bid,-,-
87,North East,Idea,No Bid,-,-
87,Jammu & Kashmir,Idea,No Bid,-,-
87,Delhi,Infotel,Bid,"1,672.99",1
87,Mumbai,Infotel,Bid,"1,716.76",1
87,Kolkata,Infotel,Bid,469.01,1
87,Maharashtra,Infotel,-,924.79,1
87,Gujarat,Infotel,-,578.31,1
87,Andhra Pradesh,Infotel,-,912.36,1
87,Karnataka,Infotel,Bid,"1,215.51",1
87,Tamil Nadu,Infotel,Bid,"1,536.14",1
87,Kerala,Infotel,Bid,193.98,1
87,Punjab,Infotel,Bid,297.89,1
87,Haryana,Infotel,Bid,89.09,1
87,Uttar Pradesh (East),Infotel,Bid,122.81,1
87,Uttar Pradesh (West),Infotel,-,180.25,1
87,Rajasthan,Infotel,-,76.81,1
87,Madhya Pradesh,Infotel,Bid,93.6,1
87,West Bengal,Infotel,Bid,63.67,1
87,Himachal Pradesh,Infotel,Bid,15.6,1
87,Bihar,Infotel,Bid,32.6,1
87,Orissa,Infotel,Bid,21.9,1
87,Assam,Infotel,Bid,20.27,1
87,North East,Infotel,Bid,15.9,1
87,Jammu & Kashmir,Infotel,Bid,15.9,1
87,Delhi,Qualcomm,Bid,-,-
87,Mumbai,Qualcomm,Bid,-,-
87,Kolkata,Qualcomm,No Bid,-,-
87,Maharashtra,Qualcomm,No Bid,-,-
87,Gujarat,Qualcomm,No Bid,-,-
87,Andhra Pradesh,Qualcomm,No Bid,-,-
87,Karnataka,Qualcomm,Bid,-,-
87,Tamil Nadu,Qualcomm,No Bid,-,-
87,Kerala,Qualcomm,Bid,193.98,2
87,Punjab,Qualcomm,No Bid,-,-
87,Haryana,Qualcomm,Bid,89.09,2
87,Uttar Pradesh (East),Qualcomm,No Bid,-,-
87,Uttar Pradesh (West),Qualcomm,No Bid,-,-
87,Rajasthan,Qualcomm,No Bid,-,-
87,Madhya Pradesh,Qualcomm,No Bid,-,-
87,West Bengal,Qualcomm,No Bid,-,-
87,Himachal Pradesh,Qualcomm,No Bid,-,-
87,Bihar,Qualcomm,No Bid,-,-
87,Orissa,Qualcomm,No Bid,-,-
87,Assam,Qualcomm,No Bid,-,-
87,North East,Qualcomm,No Bid,-,-
87,Jammu & Kashmir,Qualcomm,No Bid,-,-
87,Delhi,Reliance,No Bid,-,-
87,Mumbai,Reliance,No Bid,-,-
87,Kolkata,Reliance,No Bid,-,-
87,Maharashtra,Reliance,No Bid,-,-
87,Gujarat,Reliance,No Bid,-,-
87,Andhra Pradesh,Reliance,No Bid,-,-
87,Karnataka,Reliance,No Bid,-,-
87,Tamil Nadu,Reliance,No Bid,-,-
87,Kerala,Reliance,No Bid,-,-
87,Punjab,Reliance,No Bid,-,-
87,Haryana,Reliance,No Bid,-,-
87,Uttar Pradesh (East),Reliance,No Bid,-,-
87,Uttar Pradesh (West),Reliance,No Bid,-,-
87,Rajasthan,Reliance,No Bid,-,-
87,Madhya Pradesh,Reliance,No Bid,-,-
87,West Bengal,Reliance,No Bid,-,-
87,Himachal Pradesh,Reliance,No Bid,-,-
87,Bihar,Reliance,No Bid,-,-
87,Orissa,Reliance,No Bid,-,-
87,Assam,Reliance,No Bid,-,-
87,North East,Reliance,No Bid,-,-
87,Jammu & Kashmir,Reliance,No Bid,-,-
87,Delhi,Spice,No Bid,-,-
87,Mumbai,Spice,No Bid,-,-
87,Kolkata,Spice,No Bid,-,-
87,Maharashtra,Spice,No Bid,-,-
87,Gujarat,Spice,No Bid,-,-
87,Andhra Pradesh,Spice,No Bid,-,-
87,Karnataka,Spice,No Bid,-,-
87,Tamil Nadu,Spice,No Bid,-,-
87,Kerala,Spice,No Bid,-,-
87,Punjab,Spice,No Bid,-,-
87,Haryana,Spice,No Bid,-,-
87,Uttar Pradesh (East),Spice,No Bid,-,-
87,Uttar Pradesh (West),Spice,No Bid,-,-
87,Rajasthan,Spice,No Bid,-,-
87,Madhya Pradesh,Spice,No Bid,-,-
87,West Bengal,Spice,No Bid,-,-
87,Himachal Pradesh,Spice,No Bid,-,-
87,Bihar,Spice,No Bid,-,-
87,Orissa,Spice,No Bid,-,-
87,Assam,Spice,No Bid,-,-
87,North East,Spice,No Bid,-,-
87,Jammu & Kashmir,Spice,No Bid,-,-
87,Delhi,Tata,No Bid,-,-
87,Mumbai,Tata,No Bid,-,-
87,Kolkata,Tata,No Bid,-,-
87,Maharashtra,Tata,No Bid,-,-
87,Gujarat,Tata,No Bid,-,-
87,Andhra Pradesh,Tata,No Bid,-,-
87,Karnataka,Tata,No Bid,-,-
87,Tamil Nadu,Tata,No Bid,-,-
87,Kerala,Tata,No Bid,-,-
87,Punjab,Tata,No Bid,-,-
87,Haryana,Tata,No Bid,-,-
87,Uttar Pradesh (East),Tata,No Bid,-,-
87,Uttar Pradesh (West),Tata,No Bid,-,-
87,Rajasthan,Tata,No Bid,-,-
87,Madhya Pradesh,Tata,No Bid,-,-
87,West Bengal,Tata,No Bid,-,-
87,Himachal Pradesh,Tata,No Bid,-,-
87,Bihar,Tata,No Bid,-,-
87,Orissa,Tata,No Bid,-,-
87,Assam,Tata,No Bid,-,-
87,North East,Tata,No Bid,-,-
87,Jammu & Kashmir,Tata,No Bid,-,-
87,Delhi,Tikona,No Bid,-,-
87,Mumbai,Tikona,No Bid,-,-
87,Kolkata,Tikona,No Bid,-,-
87,Maharashtra,Tikona,No Bid,-,-
87,Gujarat,Tikona,No Bid,572.59,2
87,Andhra Pradesh,Tikona,No Bid,-,-
87,Karnataka,Tikona,No Bid,-,-
87,Tamil Nadu,Tikona,No Bid,-,-
87,Kerala,Tikona,No Bid,-,-
87,Punjab,Tikona,No Bid,-,-
87,Haryana,Tikona,No Bid,-,-
87,Uttar Pradesh (East),Tikona,No Bid,-,-
87,Uttar Pradesh (West),Tikona,No Bid,178.47,2
87,Rajasthan,Tikona,No Bid,76.05,2
87,Madhya Pradesh,Tikona,Bid,93.6,2
87,West Bengal,Tikona,No Bid,-,-
87,Himachal Pradesh,Tikona,No Bid,-,-
87,Bihar,Tikona,Bid,-,-
87,Orissa,Tikona,Bid,-,-
87,Assam,Tikona,No Bid,-,-
87,North East,Tikona,No Bid,-,-
87,Jammu & Kashmir,Tikona,No Bid,-,-
87,Delhi,Vodafone,No Bid,-,-
87,Mumbai,Vodafone,No Bid,-,-
87,Kolkata,Vodafone,No Bid,-,-
87,Maharashtra,Vodafone,No Bid,-,-
87,Gujarat,Vodafone,No Bid,-,-
87,Andhra Pradesh,Vodafone,No Bid,-,-
87,Karnataka,Vodafone,No Bid,-,-
87,Tamil Nadu,Vodafone,No Bid,-,-
87,Kerala,Vodafone,No Bid,-,-
87,Punjab,Vodafone,No Bid,-,-
87,Haryana,Vodafone,No Bid,-,-
87,Uttar Pradesh (East),Vodafone,No Bid,-,-
87,Uttar Pradesh (West),Vodafone,No Bid,-,-
87,Rajasthan,Vodafone,No Bid,-,-
87,Madhya Pradesh,Vodafone,No Bid,-,-
87,West Bengal,Vodafone,No Bid,-,-
87,Himachal Pradesh,Vodafone,No Bid,-,-
87,Bihar,Vodafone,No Bid,-,-
87,Orissa,Vodafone,No Bid,-,-
87,Assam,Vodafone,No Bid,-,-
87,North East,Vodafone,No Bid,-,-
87,Jammu & Kashmir,Vodafone,No Bid,-,-
88,Delhi,Aircel,No Bid,-,-
88,Mumbai,Aircel,No Bid,-,-
88,Kolkata,Aircel,No Bid,-,-
88,Maharashtra,Aircel,No Bid,-,-
88,Gujarat,Aircel,No Bid,-,-
88,Andhra Pradesh,Aircel,No Bid,903.33,2
88,Karnataka,Aircel,No Bid,-,-
88,Tamil Nadu,Aircel,Bid,-,-
88,Kerala,Aircel,Bid,-,-
88,Punjab,Aircel,No Bid,-,-
88,Haryana,Aircel,No Bid,-,-
88,Uttar Pradesh (East),Aircel,No Bid,-,-
88,Uttar Pradesh (West),Aircel,No Bid,-,-
88,Rajasthan,Aircel,No Bid,-,-
88,Madhya Pradesh,Aircel,No Bid,-,-
88,West Bengal,Aircel,Bid,63.67,2
88,Himachal Pradesh,Aircel,Bid,-,-
88,Bihar,Aircel,Bid,35.86,2
88,Orissa,Aircel,Bid,22.99,2
88,Assam,Aircel,Bid,-,-
88,North East,Aircel,Bid,-,-
88,Jammu & Kashmir,Aircel,Bid,-,-
88,Delhi,Augere,No Bid,-,-
88,Mumbai,Augere,No Bid,-,-
88,Kolkata,Augere,No Bid,-,-
88,Maharashtra,Augere,No Bid,-,-
88,Gujarat,Augere,No Bid,-,-
88,Andhra Pradesh,Augere,No Bid,-,-
88,Karnataka,Augere,No Bid,-,-
88,Tamil Nadu,Augere,No Bid,-,-
88,Kerala,Augere,No Bid,-,-
88,Punjab,Augere,No Bid,-,-
88,Haryana,Augere,No Bid,-,-
88,Uttar Pradesh (East),Augere,No Bid,-,-
88,Uttar Pradesh (West),Augere,No Bid,-,-
88,Rajasthan,Augere,No Bid,-,-
88,Madhya Pradesh,Augere,Bid,-,-
88,West Bengal,Augere,No Bid,-,-
88,Himachal Pradesh,Augere,No Bid,-,-
88,Bihar,Augere,Bid,-,-
88,Orissa,Augere,No Bid,-,-
88,Assam,Augere,No Bid,-,-
88,North East,Augere,No Bid,-,-
88,Jammu & Kashmir,Augere,No Bid,-,-
88,Delhi,Bharti,Bid,"1,689.71",2
88,Mumbai,Bharti,Bid,"1,733.92",2
88,Kolkata,Bharti,Bid,473.7,2
88,Maharashtra,Bharti,No Bid,915.64,2
88,Gujarat,Bharti,No Bid,-,-
88,Andhra Pradesh,Bharti,No Bid,-,-
88,Karnataka,Bharti,Bid,"1,227.66",2
88,Tamil Nadu,Bharti,Bid,"1,551.50",2
88,Kerala,Bharti,No Bid,-,-
88,Punjab,Bharti,Bid,300.86,2
88,Haryana,Bharti,No Bid,-,-
88,Uttar Pradesh (East),Bharti,Bid,124.03,2
88,Uttar Pradesh (West),Bharti,No Bid,-,-
88,Rajasthan,Bharti,No Bid,-,-
88,Madhya Pradesh,Bharti,No Bid,-,-
88,West Bengal,Bharti,No Bid,-,-
88,Himachal Pradesh,Bharti,Bid,15.75,2
88,Bihar,Bharti,No Bid,-,-
88,Orissa,Bharti,No Bid,-,-
88,Assam,Bharti,Bid,20.47,2
88,North East,Bharti,Bid,16.05,2
88,Jammu & Kashmir,Bharti,Bid,16.05,2
88,Delhi,Idea,No Bid,-,-
88,Mumbai,Idea,No Bid,-,-
88,Kolkata,Idea,No Bid,-,-
88,Maharashtra,Idea,No Bid,-,-
88,Gujarat,Idea,No Bid,-,-
88,Andhra Pradesh,Idea,No Bid,-,-
88,Karnataka,Idea,No Bid,-,-
88,Tamil Nadu,Idea,No Bid,-,-
88,Kerala,Idea,No Bid,-,-
88,Punjab,Idea,No Bid,-,-
88,Haryana,Idea,No Bid,-,-
88,Uttar Pradesh (East),Idea,No Bid,-,-
88,Uttar Pradesh (West),Idea,No Bid,-,-
88,Rajasthan,Idea,No Bid,-,-
88,Madhya Pradesh,Idea,Bid,94.53,2
88,West Bengal,Idea,No Bid,-,-
88,Himachal Pradesh,Idea,No Bid,-,-
88,Bihar,Idea,Bid,-,-
88,Orissa,Idea,No Bid,-,-
88,Assam,Idea,Bid,-,-
88,North East,Idea,No Bid,-,-
88,Jammu & Kashmir,Idea,No Bid,-,-
88,Delhi,Infotel,Bid,"1,689.71",1
88,Mumbai,Infotel,Bid,"1,733.92",1
88,Kolkata,Infotel,Bid,473.7,1
88,Maharashtra,Infotel,-,924.79,1
88,Gujarat,Infotel,-,578.31,1
88,Andhra Pradesh,Infotel,-,912.36,1
88,Karnataka,Infotel,Bid,"1,227.66",1
88,Tamil Nadu,Infotel,Bid,"1,551.50",1
88,Kerala,Infotel,Bid,195.91,1
88,Punjab,Infotel,Bid,300.86,1
88,Haryana,Infotel,Bid,89.98,1
88,Uttar Pradesh (East),Infotel,Bid,124.03,1
88,Uttar Pradesh (West),Infotel,-,180.25,1
88,Rajasthan,Infotel,-,76.81,1
88,Madhya Pradesh,Infotel,Bid,94.53,1
88,West Bengal,Infotel,-,63.67,1
88,Himachal Pradesh,Infotel,Bid,15.75,1
88,Bihar,Infotel,Bid,35.86,1
88,Orissa,Infotel,Bid,22.99,1
88,Assam,Infotel,Bid,20.47,1
88,North East,Infotel,Bid,16.05,1
88,Jammu & Kashmir,Infotel,Bid,16.05,1
