Clock_Round,Service_Area,Bidder,bid_decision,prov_win_bid,prov_rank
152,Delhi,Videocon,No Bid,-,-
152,Mumbai,Videocon,No Bid,-,-
152,Maharashtra,Videocon,No Bid,-,-
152,Gujarat,Videocon,No Bid,-,-
152,Andhra Pradesh,Videocon,No Bid,-,-
152,Karnataka,Videocon,No Bid,-,-
152,Tamil Nadu,Videocon,No Bid,-,-
152,Kolkata,Videocon,No Bid,-,-
152,Kerala,Videocon,No Bid,-,-
152,Punjab,Videocon,No Bid,-,-
152,Haryana,Videocon,No Bid,-,-
152,Uttar Pradesh (East),Videocon,No Bid,-,-
152,Uttar Pradesh (West),Videocon,No Bid,-,-
152,Rajasthan,Videocon,No Bid,-,-
152,Madhya Pradesh,Videocon,No Bid,-,-
152,West Bengal,Videocon,No Bid,-,-
152,Himachal Pradesh,Videocon,No Bid,-,-
152,Bihar,Videocon,No Bid,-,-
152,Orissa,Videocon,No Bid,-,-
152,Assam,Videocon,No Bid,-,-
152,North East,Videocon,No Bid,-,-
152,Jammu & Kashmir,Videocon,No Bid,-,-
152,Delhi,Vodafone,Bid,2485.66,2
152,Mumbai,Vodafone,Bid,2532.68,2
152,Maharashtra,Vodafone,No Bid,-,-
152,Gujarat,Vodafone,-,1044.43,1
152,Andhra Pradesh,Vodafone,No Bid,-,-
152,Karnataka,Vodafone,-,1444.61,2
152,Tamil Nadu,Vodafone,Bid,1339.50,2
152,Kolkata,Vodafone,No Bid,-,-
152,Kerala,Vodafone,No Bid,274.62,3
152,Punjab,Vodafone,Bid,200.82,2
152,Haryana,Vodafone,No Bid,222.58,3
152,Uttar Pradesh (East),Vodafone,Bid,293.01,2
152,Uttar Pradesh (West),Vodafone,No Bid,-,-
152,Rajasthan,Vodafone,No Bid,-,-
152,Madhya Pradesh,Vodafone,No Bid,-,-
152,West Bengal,Vodafone,No Bid,123.63,3
152,Himachal Pradesh,Vodafone,No Bid,-,-
152,Bihar,Vodafone,Bid,133.24,2
152,Orissa,Vodafone,No Bid,-,-
152,Assam,Vodafone,No Bid,-,-
152,North East,Vodafone,No Bid,-,-
152,Jammu & Kashmir,Vodafone,No Bid,-,-
153,Delhi,Aircel,Bid,2510.51,3
153,Mumbai,Aircel,No Bid,-,-
153,Maharashtra,Aircel,-,1173.23,2
153,Gujarat,Aircel,No Bid,-,-
153,Andhra Pradesh,Aircel,Bid,1171.12,2
153,Karnataka,Aircel,Bid,-,-
153,Tamil Nadu,Aircel,Bid,1352.89,3
153,Kolkata,Aircel,Bid,403.93,3
153,Kerala,Aircel,-,277.36,1
153,Punjab,Aircel,No Bid,-,-
153,Haryana,Aircel,No Bid,-,-
153,Uttar Pradesh (East),Aircel,No Bid,-,-
153,Uttar Pradesh (West),Aircel,No Bid,-,-
153,Rajasthan,Aircel,No Bid,-,-
153,Madhya Pradesh,Aircel,No Bid,-,-
153,West Bengal,Aircel,-,124.86,2
153,Himachal Pradesh,Aircel,No Bid,-,-
153,Bihar,Aircel,Bid,140.74,4
153,Orissa,Aircel,Bid,42.27,2
153,Assam,Aircel,Bid,34.42,2
153,North East,Aircel,Bid,34.76,2
153,Jammu & Kashmir,Aircel,-,30.60,2
153,Delhi,Bharti,Bid,2510.51,1
153,Mumbai,Bharti,Bid,2558.00,1
153,Maharashtra,Bharti,-,1173.23,1
153,Gujarat,Bharti,No Bid,-,-
153,Andhra Pradesh,Bharti,Bid,1171.12,1
153,Karnataka,Bharti,Bid,1459.05,1
153,Tamil Nadu,Bharti,Bid,1352.89,1
153,Kolkata,Bharti,Bid,403.93,1
153,Kerala,Bharti,No Bid,-,-
153,Punjab,Bharti,Bid,202.82,1
153,Haryana,Bharti,No Bid,-,-
153,Uttar Pradesh (East),Bharti,Bid,295.94,1
153,Uttar Pradesh (West),Bharti,Bid,413.07,1
153,Rajasthan,Bharti,-,273.87,1
153,Madhya Pradesh,Bharti,No Bid,-,-
153,West Bengal,Bharti,-,124.86,1
153,Himachal Pradesh,Bharti,-,30.30,3
153,Bihar,Bharti,Bid,140.74,1
153,Orissa,Bharti,Bid,42.27,1
153,Assam,Bharti,Bid,34.42,1
153,North East,Bharti,Bid,34.76,1
153,Jammu & Kashmir,Bharti,-,30.60,1
153,Delhi,Etisalat,No Bid,-,-
153,Mumbai,Etisalat,No Bid,-,-
153,Maharashtra,Etisalat,No Bid,-,-
153,Gujarat,Etisalat,No Bid,-,-
153,Andhra Pradesh,Etisalat,No Bid,-,-
153,Karnataka,Etisalat,No Bid,-,-
153,Tamil Nadu,Etisalat,No Bid,-,-
153,Kolkata,Etisalat,No Bid,-,-
153,Kerala,Etisalat,No Bid,-,-
153,Punjab,Etisalat,No Bid,-,-
153,Haryana,Etisalat,No Bid,-,-
153,Uttar Pradesh (East),Etisalat,No Bid,-,-
153,Uttar Pradesh (West),Etisalat,No Bid,-,-
153,Rajasthan,Etisalat,No Bid,-,-
153,Madhya Pradesh,Etisalat,No Bid,-,-
153,West Bengal,Etisalat,No Bid,-,-
153,Himachal Pradesh,Etisalat,No Bid,-,-
153,Bihar,Etisalat,No Bid,-,-
153,Orissa,Etisalat,No Bid,-,-
153,Assam,Etisalat,No Bid,-,-
153,North East,Etisalat,No Bid,-,-
153,Jammu & Kashmir,Etisalat,No Bid,-,-
153,Delhi,Idea,No Bid,-,-
153,Mumbai,Idea,No Bid,-,-
153,Maharashtra,Idea,Bid,1173.23,3
153,Gujarat,Idea,No Bid,1034.09,3
153,Andhra Pradesh,Idea,No Bid,1159.53,3
153,Karnataka,Idea,No Bid,-,-
153,Tamil Nadu,Idea,No Bid,-,-
153,Kolkata,Idea,No Bid,-,-
153,Kerala,Idea,-,277.36,2
153,Punjab,Idea,Bid,-,-
153,Haryana,Idea,-,224.80,2
153,Uttar Pradesh (East),Idea,Bid,295.94,3
153,Uttar Pradesh (West),Idea,Bid,413.07,3
153,Rajasthan,Idea,No Bid,-,-
153,Madhya Pradesh,Idea,-,260.94,2
153,West Bengal,Idea,No Bid,-,-
153,Himachal Pradesh,Idea,-,30.30,2
153,Bihar,Idea,Bid,-,-
153,Orissa,Idea,Bid,42.27,3
153,Assam,Idea,No Bid,-,-
153,North East,Idea,Bid,34.76,3
153,Jammu & Kashmir,Idea,No Bid,30.30,3
153,Delhi,Reliance,Bid,-,-
153,Mumbai,Reliance,Bid,2558.00,3
153,Maharashtra,Reliance,No Bid,-,-
153,Gujarat,Reliance,No Bid,-,-
153,Andhra Pradesh,Reliance,No Bid,-,-
153,Karnataka,Reliance,No Bid,-,-
153,Tamil Nadu,Reliance,No Bid,-,-
153,Kolkata,Reliance,No Bid,-,-
153,Kerala,Reliance,No Bid,-,-
153,Punjab,Reliance,Bid,202.82,4
153,Haryana,Reliance,No Bid,-,-
153,Uttar Pradesh (East),Reliance,No Bid,-,-
153,Uttar Pradesh (West),Reliance,No Bid,-,-
153,Rajasthan,Reliance,No Bid,271.16,3
153,Madhya Pradesh,Reliance,No Bid,258.36,3
153,West Bengal,Reliance,No Bid,123.63,4
153,Himachal Pradesh,Reliance,No Bid,30.00,4
153,Bihar,Reliance,Bid,-,-
153,Orissa,Reliance,No Bid,-,-
153,Assam,Reliance,Bid,34.42,3
153,North East,Reliance,No Bid,-,-
153,Jammu & Kashmir,Reliance,No Bid,30.30,4
153,Delhi,STel,No Bid,-,-
153,Mumbai,STel,No Bid,-,-
153,Maharashtra,STel,No Bid,-,-
153,Gujarat,STel,No Bid,-,-
153,Andhra Pradesh,STel,No Bid,-,-
153,Karnataka,STel,No Bid,-,-
153,Tamil Nadu,STel,No Bid,-,-
153,Kolkata,STel,No Bid,-,-
153,Kerala,STel,No Bid,-,-
153,Punjab,STel,No Bid,-,-
153,Haryana,STel,No Bid,-,-
153,Uttar Pradesh (East),STel,No Bid,-,-
153,Uttar Pradesh (West),STel,No Bid,-,-
153,Rajasthan,STel,No Bid,-,-
153,Madhya Pradesh,STel,No Bid,-,-
153,West Bengal,STel,No Bid,-,-
153,Himachal Pradesh,STel,-,30.30,1
153,Bihar,STel,Bid,-,-
153,Orissa,STel,Bid,-,-
153,Assam,STel,No Bid,-,-
153,North East,STel,No Bid,-,-
153,Jammu & Kashmir,STel,No Bid,-,-
153,Delhi,Tata,Bid,2510.51,2
153,Mumbai,Tata,No Bid,-,-
153,Maharashtra,Tata,No Bid,-,-
153,Gujarat,Tata,-,1044.43,2
153,Andhra Pradesh,Tata,No Bid,-,-
153,Karnataka,Tata,Bid,1459.05,3
153,Tamil Nadu,Tata,No Bid,-,-
153,Kolkata,Tata,No Bid,-,-
153,Kerala,Tata,No Bid,-,-
153,Punjab,Tata,Bid,202.82,3
153,Haryana,Tata,-,224.80,1
153,Uttar Pradesh (East),Tata,No Bid,-,-
153,Uttar Pradesh (West),Tata,Bid,413.07,2
153,Rajasthan,Tata,-,273.87,2
153,Madhya Pradesh,Tata,-,260.94,1
153,West Bengal,Tata,No Bid,-,-
153,Himachal Pradesh,Tata,No Bid,-,-
153,Bihar,Tata,Bid,140.74,3
153,Orissa,Tata,No Bid,-,-
153,Assam,Tata,No Bid,-,-
153,North East,Tata,No Bid,-,-
153,Jammu & Kashmir,Tata,No Bid,-,-
153,Delhi,Videocon,No Bid,-,-
153,Mumbai,Videocon,No Bid,-,-
153,Maharashtra,Videocon,No Bid,-,-
153,Gujarat,Videocon,No Bid,-,-
153,Andhra Pradesh,Videocon,No Bid,-,-
153,Karnataka,Videocon,No Bid,-,-
153,Tamil Nadu,Videocon,No Bid,-,-
153,Kolkata,Videocon,No Bid,-,-
153,Kerala,Videocon,No Bid,-,-
153,Punjab,Videocon,No Bid,-,-
153,Haryana,Videocon,No Bid,-,-
153,Uttar Pradesh (East),Videocon,No Bid,-,-
153,Uttar Pradesh (West),Videocon,No Bid,-,-
153,Rajasthan,Videocon,No Bid,-,-
153,Madhya Pradesh,Videocon,No Bid,-,-
153,West Bengal,Videocon,No Bid,-,-
153,Himachal Pradesh,Videocon,No Bid,-,-
153,Bihar,Videocon,No Bid,-,-
153,Orissa,Videocon,No Bid,-,-
153,Assam,Videocon,No Bid,-,-
153,North East,Videocon,No Bid,-,-
153,Jammu & Kashmir,Videocon,No Bid,-,-
153,Delhi,Vodafone,No Bid,-,-
153,Mumbai,Vodafone,Bid,2558.00,2
153,Maharashtra,Vodafone,No Bid,-,-
153,Gujarat,Vodafone,-,1044.43,1
153,Andhra Pradesh,Vodafone,No Bid,-,-
153,Karnataka,Vodafone,Bid,1459.05,2
153,Tamil Nadu,Vodafone,Bid,1352.89,2
153,Kolkata,Vodafone,Bid,403.93,2
153,Kerala,Vodafone,No Bid,274.62,3
153,Punjab,Vodafone,Bid,202.82,2
153,Haryana,Vodafone,No Bid,222.58,3
153,Uttar Pradesh (East),Vodafone,Bid,295.94,2
153,Uttar Pradesh (West),Vodafone,No Bid,-,-
153,Rajasthan,Vodafone,No Bid,-,-
153,Madhya Pradesh,Vodafone,No Bid,-,-
153,West Bengal,Vodafone,No Bid,123.63,3
153,Himachal Pradesh,Vodafone,No Bid,-,-
153,Bihar,Vodafone,Bid,140.74,2
153,Orissa,Vodafone,No Bid,-,-
153,Assam,Vodafone,No Bid,-,-
153,North East,Vodafone,No Bid,-,-
153,Jammu & Kashmir,Vodafone,No Bid,-,-
154,Delhi,Aircel,No Bid,-,-
154,Mumbai,Aircel,Bid,2583.58,3
154,Maharashtra,Aircel,No Bid,-,-
154,Gujarat,Aircel,No Bid,-,-
154,Andhra Pradesh,Aircel,-,1171.12,2
154,Karnataka,Aircel,No Bid,-,-
154,Tamil Nadu,Aircel,Bid,1366.41,3
154,Kolkata,Aircel,Bid,407.96,3
154,Kerala,Aircel,-,277.36,1
154,Punjab,Aircel,No Bid,-,-
154,Haryana,Aircel,No Bid,-,-
154,Uttar Pradesh (East),Aircel,No Bid,-,-
154,Uttar Pradesh (West),Aircel,No Bid,-,-
154,Rajasthan,Aircel,No Bid,-,-
154,Madhya Pradesh,Aircel,No Bid,-,-
154,West Bengal,Aircel,-,124.86,2
154,Himachal Pradesh,Aircel,No Bid,-,-
154,Bihar,Aircel,Bid,148.24,2
154,Orissa,Aircel,Bid,42.69,2
154,Assam,Aircel,Bid,34.76,2
154,North East,Aircel,Bid,35.10,2
154,Jammu & Kashmir,Aircel,-,30.60,2
154,Delhi,Bharti,Bid,2535.61,1
154,Mumbai,Bharti,Bid,2583.58,1
154,Maharashtra,Bharti,Bid,1184.96,1
154,Gujarat,Bharti,No Bid,-,-
154,Andhra Pradesh,Bharti,-,1171.12,1
154,Karnataka,Bharti,Bid,1473.64,1
154,Tamil Nadu,Bharti,Bid,1366.41,1
154,Kolkata,Bharti,Bid,407.96,1
154,Kerala,Bharti,No Bid,-,-
154,Punjab,Bharti,Bid,204.84,1
154,Haryana,Bharti,No Bid,-,-
154,Uttar Pradesh (East),Bharti,Bid,298.89,1
154,Uttar Pradesh (West),Bharti,Bid,417.20,1
154,Rajasthan,Bharti,-,273.87,1
154,Madhya Pradesh,Bharti,No Bid,-,-
154,West Bengal,Bharti,-,124.86,1
154,Himachal Pradesh,Bharti,-,30.30,3
154,Bihar,Bharti,Bid,148.24,1
154,Orissa,Bharti,Bid,42.69,1
154,Assam,Bharti,Bid,34.76,1
154,North East,Bharti,Bid,35.10,1
154,Jammu & Kashmir,Bharti,-,30.60,1
154,Delhi,Etisalat,No Bid,-,-
154,Mumbai,Etisalat,No Bid,-,-
154,Maharashtra,Etisalat,No Bid,-,-
154,Gujarat,Etisalat,No Bid,-,-
154,Andhra Pradesh,Etisalat,No Bid,-,-
154,Karnataka,Etisalat,No Bid,-,-
154,Tamil Nadu,Etisalat,No Bid,-,-
154,Kolkata,Etisalat,No Bid,-,-
154,Kerala,Etisalat,No Bid,-,-
154,Punjab,Etisalat,No Bid,-,-
154,Haryana,Etisalat,No Bid,-,-
154,Uttar Pradesh (East),Etisalat,No Bid,-,-
154,Uttar Pradesh (West),Etisalat,No Bid,-,-
154,Rajasthan,Etisalat,No Bid,-,-
154,Madhya Pradesh,Etisalat,No Bid,-,-
154,West Bengal,Etisalat,No Bid,-,-
154,Himachal Pradesh,Etisalat,No Bid,-,-
154,Bihar,Etisalat,No Bid,-,-
154,Orissa,Etisalat,No Bid,-,-
154,Assam,Etisalat,No Bid,-,-
154,North East,Etisalat,No Bid,-,-
154,Jammu & Kashmir,Etisalat,No Bid,-,-
154,Delhi,Idea,No Bid,-,-
154,Mumbai,Idea,No Bid,-,-
154,Maharashtra,Idea,Bid,1184.96,3
154,Gujarat,Idea,No Bid,1034.09,3
154,Andhra Pradesh,Idea,No Bid,1159.53,3
154,Karnataka,Idea,No Bid,-,-
154,Tamil Nadu,Idea,No Bid,-,-
154,Kolkata,Idea,No Bid,-,-
154,Kerala,Idea,-,277.36,2
154,Punjab,Idea,Bid,204.84,4
154,Haryana,Idea,-,224.80,2
154,Uttar Pradesh (East),Idea,No Bid,-,-
154,Uttar Pradesh (West),Idea,Bid,-,-
154,Rajasthan,Idea,No Bid,-,-
154,Madhya Pradesh,Idea,-,260.94,2
154,West Bengal,Idea,No Bid,-,-
154,Himachal Pradesh,Idea,-,30.30,2
154,Bihar,Idea,Bid,-,-
154,Orissa,Idea,Bid,-,-
154,Assam,Idea,Bid,34.76,3
154,North East,Idea,No Bid,-,-
154,Jammu & Kashmir,Idea,No Bid,30.30,3
154,Delhi,Reliance,Bid,-,-
154,Mumbai,Reliance,No Bid,-,-
154,Maharashtra,Reliance,No Bid,-,-
154,Gujarat,Reliance,No Bid,-,-
154,Andhra Pradesh,Reliance,No Bid,-,-
154,Karnataka,Reliance,No Bid,-,-
154,Tamil Nadu,Reliance,No Bid,-,-
154,Kolkata,Reliance,Bid,-,-
154,Kerala,Reliance,No Bid,-,-
154,Punjab,Reliance,No Bid,-,-
154,Haryana,Reliance,No Bid,-,-
154,Uttar Pradesh (East),Reliance,Bid,298.89,2
154,Uttar Pradesh (West),Reliance,Bid,417.20,3
154,Rajasthan,Reliance,No Bid,271.16,3
154,Madhya Pradesh,Reliance,No Bid,258.36,3
154,West Bengal,Reliance,No Bid,123.63,4
154,Himachal Pradesh,Reliance,No Bid,30.00,4
154,Bihar,Reliance,Bid,148.24,4
154,Orissa,Reliance,Bid,42.69,3
154,Assam,Reliance,No Bid,-,-
154,North East,Reliance,Bid,35.10,3
154,Jammu & Kashmir,Reliance,No Bid,30.30,4
154,Delhi,STel,No Bid,-,-
154,Mumbai,STel,No Bid,-,-
154,Maharashtra,STel,No Bid,-,-
154,Gujarat,STel,No Bid,-,-
154,Andhra Pradesh,STel,No Bid,-,-
154,Karnataka,STel,No Bid,-,-
154,Tamil Nadu,STel,No Bid,-,-
154,Kolkata,STel,No Bid,-,-
154,Kerala,STel,No Bid,-,-
154,Punjab,STel,No Bid,-,-
154,Haryana,STel,No Bid,-,-
154,Uttar Pradesh (East),STel,No Bid,-,-
154,Uttar Pradesh (West),STel,No Bid,-,-
154,Rajasthan,STel,No Bid,-,-
154,Madhya Pradesh,STel,No Bid,-,-
154,West Bengal,STel,No Bid,-,-
154,Himachal Pradesh,STel,-,30.30,1
154,Bihar,STel,Bid,-,-
154,Orissa,STel,Bid,-,-
154,Assam,STel,No Bid,-,-
154,North East,STel,No Bid,-,-
154,Jammu & Kashmir,STel,No Bid,-,-
154,Delhi,Tata,Bid,2535.61,3
154,Mumbai,Tata,No Bid,-,-
154,Maharashtra,Tata,Bid,1184.96,2
154,Gujarat,Tata,-,1044.43,2
154,Andhra Pradesh,Tata,No Bid,-,-
154,Karnataka,Tata,Bid,1473.64,2
154,Tamil Nadu,Tata,No Bid,-,-
154,Kolkata,Tata,No Bid,-,-
154,Kerala,Tata,No Bid,-,-
154,Punjab,Tata,Bid,204.84,3
154,Haryana,Tata,-,224.80,1
154,Uttar Pradesh (East),Tata,No Bid,-,-
154,Uttar Pradesh (West),Tata,Bid,417.20,2
154,Rajasthan,Tata,-,273.87,2
154,Madhya Pradesh,Tata,-,260.94,1
154,West Bengal,Tata,No Bid,-,-
154,Himachal Pradesh,Tata,No Bid,-,-
154,Bihar,Tata,Bid,148.24,3
154,Orissa,Tata,No Bid,-,-
154,Assam,Tata,No Bid,-,-
154,North East,Tata,No Bid,-,-
154,Jammu & Kashmir,Tata,No Bid,-,-
154,Delhi,Videocon,No Bid,-,-
154,Mumbai,Videocon,No Bid,-,-
154,Maharashtra,Videocon,No Bid,-,-
154,Gujarat,Videocon,No Bid,-,-
154,Andhra Pradesh,Videocon,No Bid,-,-
154,Karnataka,Videocon,No Bid,-,-
154,Tamil Nadu,Videocon,No Bid,-,-
154,Kolkata,Videocon,No Bid,-,-
154,Kerala,Videocon,No Bid,-,-
154,Punjab,Videocon,No Bid,-,-
154,Haryana,Videocon,No Bid,-,-
154,Uttar Pradesh (East),Videocon,No Bid,-,-
154,Uttar Pradesh (West),Videocon,No Bid,-,-
154,Rajasthan,Videocon,No Bid,-,-
154,Madhya Pradesh,Videocon,No Bid,-,-
154,West Bengal,Videocon,No Bid,-,-
154,Himachal Pradesh,Videocon,No Bid,-,-
154,Bihar,Videocon,No Bid,-,-
154,Orissa,Videocon,No Bid,-,-
154,Assam,Videocon,No Bid,-,-
154,North East,Videocon,No Bid,-,-
154,Jammu & Kashmir,Videocon,No Bid,-,-
154,Delhi,Vodafone,Bid,2535.61,2
154,Mumbai,Vodafone,Bid,2583.58,2
154,Maharashtra,Vodafone,No Bid,-,-
154,Gujarat,Vodafone,-,1044.43,1
154,Andhra Pradesh,Vodafone,No Bid,-,-
154,Karnataka,Vodafone,No Bid,1459.05,3
154,Tamil Nadu,Vodafone,Bid,1366.41,2
154,Kolkata,Vodafone,Bid,407.96,2
154,Kerala,Vodafone,No Bid,274.62,3
154,Punjab,Vodafone,Bid,204.84,2
154,Haryana,Vodafone,No Bid,222.58,3
154,Uttar Pradesh (East),Vodafone,No Bid,295.94,3
154,Uttar Pradesh (West),Vodafone,No Bid,-,-
154,Rajasthan,Vodafone,No Bid,-,-
154,Madhya Pradesh,Vodafone,No Bid,-,-
154,West Bengal,Vodafone,No Bid,123.63,3
154,Himachal Pradesh,Vodafone,No Bid,-,-
154,Bihar,Vodafone,No Bid,-,-
154,Orissa,Vodafone,No Bid,-,-
154,Assam,Vodafone,No Bid,-,-
154,North East,Vodafone,No Bid,-,-
154,Jammu & Kashmir,Vodafone,No Bid,-,-
155,Delhi,Aircel,No Bid,-,-
155,Mumbai,Aircel,Bid,2609.41,3
155,Maharashtra,Aircel,Bid,1196.80,2
155,Gujarat,Aircel,No Bid,-,-
155,Andhra Pradesh,Aircel,-,1171.12,2
155,Karnataka,Aircel,Bid,1473.64,3
155,Tamil Nadu,Aircel,Bid,1380.07,3
155,Kolkata,Aircel,Bid,412.03,3
155,Kerala,Aircel,-,277.36,1
155,Punjab,Aircel,No Bid,-,-
155,Haryana,Aircel,No Bid,-,-
155,Uttar Pradesh (East),Aircel,No Bid,-,-
155,Uttar Pradesh (West),Aircel,No Bid,-,-
155,Rajasthan,Aircel,No Bid,-,-
155,Madhya Pradesh,Aircel,No Bid,-,-
155,West Bengal,Aircel,-,124.86,2
155,Himachal Pradesh,Aircel,No Bid,-,-
155,Bihar,Aircel,No Bid,-,-
155,Orissa,Aircel,Bid,44.82,2
155,Assam,Aircel,Bid,35.10,2
155,North East,Aircel,Bid,35.45,2
155,Jammu & Kashmir,Aircel,-,30.60,2
155,Delhi,Bharti,Bid,2560.96,1
155,Mumbai,Bharti,Bid,2609.41,1
155,Maharashtra,Bharti,Bid,1196.80,1
155,Gujarat,Bharti,No Bid,-,-
155,Andhra Pradesh,Bharti,-,1171.12,1
155,Karnataka,Bharti,-,1473.64,1
155,Tamil Nadu,Bharti,Bid,1380.07,1
155,Kolkata,Bharti,Bid,412.03,1
155,Kerala,Bharti,No Bid,-,-
155,Punjab,Bharti,Bid,206.88,1
155,Haryana,Bharti,No Bid,-,-
155,Uttar Pradesh (East),Bharti,-,298.89,1
155,Uttar Pradesh (West),Bharti,Bid,421.37,1
155,Rajasthan,Bharti,-,273.87,1
155,Madhya Pradesh,Bharti,No Bid,-,-
155,West Bengal,Bharti,-,124.86,1
155,Himachal Pradesh,Bharti,-,30.30,3
155,Bihar,Bharti,Bid,155.65,1
155,Orissa,Bharti,Bid,44.82,1
155,Assam,Bharti,Bid,35.10,1
155,North East,Bharti,Bid,35.45,1
155,Jammu & Kashmir,Bharti,-,30.60,1
155,Delhi,Etisalat,No Bid,-,-
155,Mumbai,Etisalat,No Bid,-,-
155,Maharashtra,Etisalat,No Bid,-,-
155,Gujarat,Etisalat,No Bid,-,-
155,Andhra Pradesh,Etisalat,No Bid,-,-
155,Karnataka,Etisalat,No Bid,-,-
155,Tamil Nadu,Etisalat,No Bid,-,-
155,Kolkata,Etisalat,No Bid,-,-
155,Kerala,Etisalat,No Bid,-,-
155,Punjab,Etisalat,No Bid,-,-
155,Haryana,Etisalat,No Bid,-,-
155,Uttar Pradesh (East),Etisalat,No Bid,-,-
155,Uttar Pradesh (West),Etisalat,No Bid,-,-
155,Rajasthan,Etisalat,No Bid,-,-
155,Madhya Pradesh,Etisalat,No Bid,-,-
155,West Bengal,Etisalat,No Bid,-,-
155,Himachal Pradesh,Etisalat,No Bid,-,-
155,Bihar,Etisalat,No Bid,-,-
155,Orissa,Etisalat,No Bid,-,-
155,Assam,Etisalat,No Bid,-,-
155,North East,Etisalat,No Bid,-,-
155,Jammu & Kashmir,Etisalat,No Bid,-,-
155,Delhi,Idea,No Bid,-,-
155,Mumbai,Idea,No Bid,-,-
155,Maharashtra,Idea,Bid,1196.80,3
155,Gujarat,Idea,No Bid,1034.09,3
155,Andhra Pradesh,Idea,Bid,1171.12,3
155,Karnataka,Idea,No Bid,-,-
155,Tamil Nadu,Idea,No Bid,-,-
155,Kolkata,Idea,No Bid,-,-
155,Kerala,Idea,-,277.36,2
155,Punjab,Idea,Bid,-,-
155,Haryana,Idea,-,224.80,2
155,Uttar Pradesh (East),Idea,Bid,-,-
155,Uttar Pradesh (West),Idea,Bid,421.37,3
155,Rajasthan,Idea,No Bid,-,-
155,Madhya Pradesh,Idea,-,260.94,2
155,West Bengal,Idea,No Bid,-,-
155,Himachal Pradesh,Idea,-,30.30,2
155,Bihar,Idea,Bid,155.65,3
155,Orissa,Idea,Bid,44.82,3
155,Assam,Idea,Bid,-,-
155,North East,Idea,Bid,35.45,3
155,Jammu & Kashmir,Idea,No Bid,30.30,3
155,Delhi,Reliance,Bid,-,-
155,Mumbai,Reliance,Bid,-,-
155,Maharashtra,Reliance,No Bid,-,-
155,Gujarat,Reliance,No Bid,-,-
155,Andhra Pradesh,Reliance,No Bid,-,-
155,Karnataka,Reliance,No Bid,-,-
155,Tamil Nadu,Reliance,No Bid,-,-
155,Kolkata,Reliance,Bid,-,-
155,Kerala,Reliance,No Bid,-,-
155,Punjab,Reliance,Bid,206.88,4
155,Haryana,Reliance,No Bid,-,-
155,Uttar Pradesh (East),Reliance,-,298.89,2
155,Uttar Pradesh (West),Reliance,No Bid,-,-
155,Rajasthan,Reliance,No Bid,271.16,3
155,Madhya Pradesh,Reliance,No Bid,258.36,3
155,West Bengal,Reliance,No Bid,123.63,4
155,Himachal Pradesh,Reliance,No Bid,30.00,4
155,Bihar,Reliance,No Bid,-,-
155,Orissa,Reliance,No Bid,-,-
155,Assam,Reliance,Bid,35.10,3
155,North East,Reliance,No Bid,-,-
155,Jammu & Kashmir,Reliance,No Bid,30.30,4
155,Delhi,STel,No Bid,-,-
155,Mumbai,STel,No Bid,-,-
155,Maharashtra,STel,No Bid,-,-
155,Gujarat,STel,No Bid,-,-
155,Andhra Pradesh,STel,No Bid,-,-
155,Karnataka,STel,No Bid,-,-
155,Tamil Nadu,STel,No Bid,-,-
155,Kolkata,STel,No Bid,-,-
155,Kerala,STel,No Bid,-,-
155,Punjab,STel,No Bid,-,-
155,Haryana,STel,No Bid,-,-
155,Uttar Pradesh (East),STel,No Bid,-,-
155,Uttar Pradesh (West),STel,No Bid,-,-
155,Rajasthan,STel,No Bid,-,-
155,Madhya Pradesh,STel,No Bid,-,-
155,West Bengal,STel,No Bid,-,-
155,Himachal Pradesh,STel,-,30.30,1
155,Bihar,STel,Bid,155.65,4
155,Orissa,STel,Bid,-,-
155,Assam,STel,No Bid,-,-
155,North East,STel,No Bid,-,-
155,Jammu & Kashmir,STel,No Bid,-,-
155,Delhi,Tata,Bid,2560.96,3
155,Mumbai,Tata,No Bid,-,-
155,Maharashtra,Tata,No Bid,-,-
155,Gujarat,Tata,-,1044.43,2
155,Andhra Pradesh,Tata,No Bid,-,-
155,Karnataka,Tata,-,1473.64,2
155,Tamil Nadu,Tata,No Bid,-,-
155,Kolkata,Tata,No Bid,-,-
155,Kerala,Tata,No Bid,-,-
155,Punjab,Tata,Bid,206.88,3
155,Haryana,Tata,-,224.80,1
155,Uttar Pradesh (East),Tata,No Bid,-,-
155,Uttar Pradesh (West),Tata,Bid,421.37,2
155,Rajasthan,Tata,-,273.87,2
155,Madhya Pradesh,Tata,-,260.94,1
155,West Bengal,Tata,No Bid,-,-
155,Himachal Pradesh,Tata,No Bid,-,-
155,Bihar,Tata,No Bid,-,-
155,Orissa,Tata,No Bid,-,-
155,Assam,Tata,No Bid,-,-
155,North East,Tata,No Bid,-,-
155,Jammu & Kashmir,Tata,No Bid,-,-
155,Delhi,Videocon,No Bid,-,-
155,Mumbai,Videocon,No Bid,-,-
155,Maharashtra,Videocon,No Bid,-,-
155,Gujarat,Videocon,No Bid,-,-
155,Andhra Pradesh,Videocon,No Bid,-,-
155,Karnataka,Videocon,No Bid,-,-
155,Tamil Nadu,Videocon,No Bid,-,-
155,Kolkata,Videocon,No Bid,-,-
155,Kerala,Videocon,No Bid,-,-
155,Punjab,Videocon,No Bid,-,-
